id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,target
662,B,O,A,C,F,BI,A,AA,AX,A,I,A,A,A,B,B,D,D,B,0.363567575,0.713656298,0.719474742,0.690059127,0.285304674,0.679889779,0.603544489,0.66211586,0.4964282,0.389088388,0.408728828,0
663,A,L,A,A,H,BI,A,AH,H,E,KB,A,A,A,A,B,B,D,B,0.40225636,0.557828788,0.46934451,0.182922349,0.210970586,0.555625371,0.951469553,0.366816264,0.896637077,0.256565751,0.471927499,0
669,B,I,A,B,G,BI,C,AG,AE,A,EK,A,A,A,A,B,D,D,B,0.430166169,0.606288528,0.555834047,0.25833921,0.78461905,0.557048709,0.336037367,0.383977471,0.316051071,0.270081368,0.402323095,0
670,A,I,A,A,G,BI,A,AF,AT,A,LG,A,A,B,A,D,B,B,C,0.545642358,0.704854845,0.768308839,0.287603687,0.452788213,0.803731291,0.756904805,0.718308588,0.670239061,0.553294359,0.457999295,1
671,A,I,A,B,E,BI,C,AO,AJ,F,DJ,A,B,A,A,B,D,D,B,0.47279362,0.364639395,0.417089248,0.644240433,0.206417325,0.736199987,0.189298761,0.452714196,0.532740015,0.344755899,0.44574696,0
673,B,I,C,A,D,O,C,N,BM,A,DP,A,A,A,B,B,D,D,B,0.477151647,0.32819913,0.345667168,0.294807634,0.592459592,0.068002,0.332691657,0.36561341,0.380748768,0.307005797,0.328324,0
681,A,I,A,B,E,BU,E,AN,AU,A,HJ,A,A,A,B,D,B,D,B,0.539545688,0.34223663,0.357030366,0.314801147,0.29579287,0.234380356,0.204279197,0.549293503,0.418436317,0.486012168,0.525584402,0
684,A,F,A,D,E,BI,A,E,L,A,LM,A,A,A,A,B,D,C,B,0.947806173,0.760079297,0.80292028,0.795176207,0.806874949,0.554313462,0.219232987,0.858766698,0.586897559,0.830978766,0.96901734,0
685,A,J,A,A,J,BI,A,AH,H,C,HB,A,A,A,A,B,D,D,B,0.49229393,0.750342808,0.817341036,0.264986925,0.232664997,0.357930892,0.587980946,0.492800751,0.607707776,0.331348237,0.473753997,1
687,B,I,C,B,F,AB,A,AD,AG,I,IU,A,A,A,A,B,D,D,B,0.170377328,0.139388216,0.255704277,0.264983546,0.587601685,0.155980162,0.632540576,0.231618167,0.246158171,0.322705807,0.3186969,0
688,A,K,A,A,G,BI,A,S,AD,A,HQ,A,A,A,B,B,A,C,B,0.910687516,0.749592227,0.818654185,0.819467967,0.358319222,0.785367142,0.234245985,0.84122817,0.783292962,0.818465745,0.966248074,0
689,A,K,A,B,E,BI,A,S,AD,E,HQ,A,A,A,B,B,D,C,B,0.880456421,0.786601242,0.801994525,0.80125669,0.818352422,0.552922027,0.259509567,0.819204181,0.662163219,0.936047749,0.922758722,1
690,A,F,G,A,F,BI,A,AH,AX,A,LF,A,A,A,A,B,D,D,B,0.429514627,0.610116385,0.610601999,0.642876695,0.199459674,0.244472857,0.566406835,0.659504202,0.480491371,0.542819402,0.383995556,1
691,B,I,A,A,D,BI,C,X,Y,J,CR,A,B,A,A,B,D,D,B,0.372624913,0.267119881,0.312624729,0.615308177,0.614669063,0.172442576,0.229684368,0.53561498,0.380677135,0.575052128,0.294885946,0
693,B,A,A,B,D,BI,A,N,N,E,HX,A,A,A,A,B,D,D,B,0.657832657,0.41088563,0.483478787,0.622395489,0.61442864,0.08724443,0.152590717,0.58455787,0.410236796,0.708519229,0.650834989,0
697,A,N,D,C,E,AB,G,AH,AE,A,DJ,A,A,A,B,D,B,C,B,0.549440093,0.472867572,0.302394608,0.665002688,0.252626324,0.734936182,0.190367745,0.449961277,0.368306173,0.26692318,0.336184,0
698,A,K,A,B,E,BI,A,E,BM,C,CU,A,B,A,A,B,D,D,B,0.625721642,0.251691616,0.737865217,0.84700966,0.812803709,0.617530687,0.349500912,0.983752473,0.469387298,0.518386545,0.929789448,1
699,A,I,J,A,F,BI,A,C,AX,A,IE,A,A,A,B,B,D,D,B,0.324684795,0.35367009,0.36293118,0.287957925,0.297476283,0.810129714,0.342089425,0.35429628,0.346986017,0.572130762,0.449858938,0
700,A,K,A,C,E,AB,A,AH,AE,A,DJ,A,A,A,B,D,B,B,B,0.483369098,0.303082061,0.229072262,0.626786995,0.219584163,0.737030558,0.399713086,0.417030114,0.400039562,0.251025773,0.339129922,0
702,A,F,A,A,G,BI,A,AH,AT,E,HB,A,B,A,A,D,D,D,B,0.482778968,0.41778501,0.606164986,0.271755188,0.235881624,0.358303716,0.541186252,0.498460618,0.351069819,0.373772902,0.397378797,0
703,B,I,A,A,E,BI,C,AW,BM,J,CR,A,B,A,A,B,D,C,B,0.380186716,0.301884355,0.280133928,0.576719266,0.471923359,0.739358643,0.564996719,0.287693848,0.315432085,0.509664774,0.308827591,0
704,A,F,A,B,D,BU,A,AK,AD,A,HJ,A,A,A,B,D,D,D,B,0.699231382,0.326765074,0.320286653,0.84436045,0.819243695,0.165350787,0.149768446,0.758264066,0.380889788,0.322236583,0.846436292,0
705,A,L,G,A,F,BI,A,F,L,A,LN,A,A,A,A,D,B,D,B,0.908840266,0.6977628,0.842580872,0.817869242,0.787946678,0.070303584,0.28277273,0.962778117,0.736726609,0.481377719,0.906949632,0
706,A,K,A,A,E,BI,A,AS,AN,A,HE,A,A,A,B,B,D,B,B,0.473479823,0.728267757,0.783970075,0.619949693,0.456924782,0.618993846,0.243659353,0.806971834,0.594173099,0.823458557,0.523275509,0
709,A,N,A,A,H,BI,O,G,AN,A,HK,A,A,A,B,B,D,B,B,0.485133914,0.649927813,0.599692889,0.351393556,0.242118651,0.790540966,0.679502734,0.43357867,0.735106451,0.36589439,0.461466526,1
710,A,I,A,A,F,BI,A,AH,AT,E,GS,A,A,A,A,B,D,D,B,0.249829956,0.557059645,0.556183863,0.261420417,0.219836294,0.805536911,0.599934876,0.470642996,0.688153896,0.451041106,0.34869593,0
711,A,F,D,A,E,BI,A,E,AE,A,DJ,A,A,A,A,B,D,D,B,0.452065564,0.296642245,0.306958339,0.639024515,0.779155808,0.620926998,0.519791345,0.365916164,0.367843146,0.270668516,0.462903552,0
712,A,K,C,A,T,BI,Q,A,H,N,HV,A,A,A,A,D,B,D,B,0.35684631,0.476640649,0.454967613,0.275899387,0.297043096,0.302111873,0.503366043,0.637255862,0.694424608,0.33205961,0.467006435,1
714,A,I,A,A,F,BI,A,AN,AX,A,MJ,A,A,A,B,B,D,D,B,0.967286537,0.561395795,0.660657835,0.690432521,0.289635834,0.113331702,0.472559993,0.771269637,0.552024477,0.812167611,0.936855627,0
717,A,F,C,A,E,BI,A,AX,AX,E,DP,A,A,A,A,B,D,D,B,0.455030055,0.287538354,0.388382743,0.451798342,0.195696211,0.80638933,0.521465669,0.378242549,0.371409859,0.275935552,0.446749236,0
718,B,I,A,B,E,BI,C,E,BM,A,JN,A,A,A,A,B,D,D,B,0.451435683,0.560800573,0.550167743,0.579968891,0.767726468,0.267809632,0.574353069,0.35582376,0.34882506,0.309786709,0.445783764,0
719,A,K,A,A,H,BI,A,BA,L,A,HQ,A,A,A,B,D,B,B,B,0.84020652,0.782366948,0.782122364,0.844821956,0.371125475,0.78064024,0.723747104,0.718676052,0.741903376,0.945510024,0.835936982,1
720,A,M,A,A,F,AB,E,AN,N,I,HG,A,B,A,B,B,D,D,B,0.331308764,0.423129438,0.463636873,0.180167076,0.592531135,0.126120093,0.197419939,0.491039108,0.429135018,0.322282797,0.397493883,0
721,B,F,A,B,E,BI,A,S,AE,A,IA,A,A,A,A,B,D,D,B,0.531031109,0.834082795,0.844379775,0.696492836,0.720913587,0.556253586,0.607480284,0.683265281,0.453446837,0.345578519,0.642777315,0
722,A,F,A,B,E,BI,C,N,M,E,DP,A,A,A,B,B,D,D,B,0.490137621,0.34273511,0.365577481,0.26568655,0.600698314,0.310580659,0.562211569,0.370209813,0.352869067,0.417050553,0.518787748,0
723,A,F,A,A,E,BI,A,E,AE,A,DJ,A,A,A,A,B,D,D,B,0.546557203,0.608993188,0.640018518,0.565660975,0.781333473,0.196172168,0.629816438,0.37742915,0.334128824,0.246227998,0.420743858,0
725,A,K,A,A,E,BI,C,AW,Y,F,DP,A,B,A,B,B,D,D,B,0.25055332,0.253285276,0.30945983,0.573762503,0.639030994,0.555333353,0.454307569,0.499866751,0.364785665,0.325114237,0.336120232,0
728,A,K,D,A,D,BI,C,AH,BN,A,JW,A,B,A,B,A,D,D,B,0.339233703,0.411889009,0.43801227,0.58964894,0.263530104,0.680024382,0.663874329,0.582061293,0.433666496,0.328256304,0.282574402,0
729,A,F,A,A,F,BI,A,AD,AT,A,HB,A,A,A,A,B,D,D,B,0.446417088,0.622230734,0.605899869,0.238835199,0.603097202,0.358973894,0.543972255,0.509453831,0.541639229,0.26170579,0.390490266,0
730,A,G,A,A,F,BI,E,U,BM,A,IE,A,A,A,B,A,D,D,B,0.30271689,0.205542326,0.386978751,0.259471516,0.303074778,0.736908518,0.629564264,0.300419593,0.377603551,0.585394326,0.36956599,0
732,B,I,A,A,E,BI,A,AW,BM,E,CR,A,B,A,A,B,D,D,B,0.33686367,0.320493467,0.318454581,0.59153324,0.797053949,0.73528655,0.528027232,0.35840276,0.396827054,0.464935093,0.293031578,0
733,A,L,J,B,F,BI,C,C,AX,A,EV,A,A,A,B,D,B,D,C,0.428568633,0.437077578,0.369803445,0.296504003,0.295806111,0.310319497,0.713608954,0.37799118,0.373777785,0.489732137,0.447038058,0
734,A,M,A,A,E,BI,E,AH,AE,J,HG,A,A,A,B,B,D,D,B,0.127892795,0.299855033,0.370139091,0.248086597,0.236261611,0.131776924,0.522413768,0.36445764,0.352475713,0.309281952,0.352342033,0
735,A,I,A,A,E,BI,A,Y,BM,E,KV,A,A,A,A,B,D,D,B,0.910524455,0.548208222,0.820464921,0.835987687,0.786269615,0.555097154,0.231608217,0.876276247,0.604605004,0.7793526,0.938332702,0
739,A,K,A,A,F,BI,C,E,AU,F,CS,A,B,A,A,D,D,D,B,0.543055685,0.431538655,0.459787878,0.298539045,0.839342973,0.622445498,0.955781359,0.457261503,0.569346697,0.445443986,0.327079339,1
742,B,I,A,A,F,BI,C,E,BM,F,EK,A,A,A,A,B,D,D,B,0.658917904,0.61332194,0.609056171,0.542378327,0.779586748,0.551863121,0.593317375,0.536041159,0.400414122,0.287821892,0.630277855,0
743,B,I,A,B,E,BI,A,AN,BM,E,DF,A,A,A,A,B,D,D,B,0.47556787,0.311688441,0.332779635,0.319589946,0.340454547,0.734449939,0.539094125,0.391742804,0.384261886,0.303289726,0.395196555,0
744,A,J,M,A,F,BI,A,U,F,A,HX,B,A,A,B,A,D,D,B,0.496727733,0.531183571,0.492347042,0.091450996,0.314605147,0.769669076,0.941412624,0.507908378,0.414264054,0.533202031,0.581152147,0
750,A,I,A,A,F,BI,C,AH,BD,C,MV,A,A,A,A,D,B,D,B,0.30672761,0.3129986,0.382934903,0.225197778,0.228756068,0.769619625,0.83344393,0.39355635,0.491808816,0.543412737,0.247816911,1
751,A,N,O,A,F,BI,G,G,K,A,EQ,A,A,A,B,D,B,D,C,0.734144087,0.807087867,0.962613118,0.205255166,0.728398554,0.791726713,0.566097283,0.822333818,0.73167328,0.692964518,0.580501466,1
752,A,I,D,A,E,BI,C,AV,Y,C,KW,A,A,A,A,B,D,D,B,0.92042711,0.736633459,0.770381773,0.822757833,0.291033899,0.048980378,0.210024307,0.906689638,0.583390515,0.412229104,0.970520196,0
754,A,L,A,A,F,AB,A,E,BJ,A,DP,A,A,A,A,B,B,D,B,0.501885084,0.324894717,0.336943777,0.323742854,0.76962346,0.302775854,0.537773933,0.354399981,0.3793528,0.300834035,0.333113185,0
756,B,I,C,B,E,BO,A,AW,AE,A,DJ,A,A,A,A,B,D,D,B,0.501203214,0.280854637,0.318042147,0.303269826,0.791496132,0.134828802,0.422727685,0.341920153,0.350082409,0.387461408,0.468611702,0
757,A,L,I,B,E,BI,C,AF,BN,A,CK,B,A,A,B,D,B,D,D,0.272857386,0.315904265,0.294450483,0.03325406,0.827568067,0.732665188,0.625378378,0.321410521,0.320268672,0.51416763,0.316770195,1
759,A,L,Q,A,F,AB,C,AH,X,A,HX,B,A,A,B,D,B,D,D,0.47657058,0.50945441,0.465469091,0.257442098,0.253497146,0.619284266,0.320787538,0.334442159,0.365715755,0.60622043,0.48151201,1
760,A,I,J,B,G,BI,A,E,BI,A,LN,B,A,A,A,B,D,D,B,0.421820938,0.547517513,0.631555993,0.734126489,0.79824949,0.165987782,0.190392339,0.591982545,0.729126068,0.503244589,0.508204476,0
761,B,F,A,C,F,BI,A,AH,AD,A,LF,A,A,A,A,B,D,D,B,0.90529153,0.601700746,0.74617964,0.794219213,0.230483911,0.357670124,0.567618947,0.720033996,0.499087065,0.934201988,0.932991384,0
763,B,F,A,C,E,BI,A,AV,L,A,LN,A,A,A,A,A,D,D,B,0.868731322,0.744132295,0.768153836,0.798463286,0.673601662,0.678174185,0.266862098,0.894133701,0.750117087,0.949313332,0.967988204,0
764,A,I,A,A,F,BI,A,AH,H,C,HB,A,B,A,A,B,D,D,B,0.121020305,0.946289927,0.926772465,0.303782451,0.242970419,0.357209584,0.556455805,0.516197954,0.564400586,0.274216471,0.405517564,0
766,B,K,A,D,H,BI,A,AN,Y,A,HQ,A,A,A,B,D,A,C,B,0.916267482,0.744426565,0.828503502,0.686015569,0.689347936,0.554433638,0.20203389,0.761736681,0.721773124,0.940409582,0.663043054,1
767,A,I,A,B,E,BI,A,AK,BM,A,JG,A,A,A,A,B,D,D,B,0.620418903,0.54335205,0.612681163,0.642794235,0.799386955,0.554193191,0.5782966,0.593763365,0.397824014,0.50795795,0.529443598,0
768,A,J,A,A,F,BI,A,K,AD,C,HQ,A,A,A,B,B,D,D,B,0.880595415,0.762023676,0.727625077,0.847961704,0.348024477,0.678965772,0.236233689,0.791330051,0.628681994,0.825851999,0.921608326,0
769,B,F,A,B,F,BI,A,E,AE,A,DJ,A,A,A,A,B,D,D,B,0.734588419,0.612243429,0.670284271,0.586928486,0.767564155,0.15807325,0.489816182,0.379328597,0.340271878,0.259535524,0.39686108,0
771,A,K,A,A,E,BI,C,AH,K,C,DJ,A,A,A,B,D,B,D,B,0.508305672,0.340645603,0.319489346,0.631727247,0.244200293,0.771713217,0.179464307,0.428937307,0.465743751,0.366140501,0.523437562,1
773,B,I,D,A,C,BI,A,E,BM,A,IG,B,A,A,A,B,D,D,B,0.96502093,0.540910873,0.64465468,0.794768763,0.787732669,0.108405476,0.185736909,0.75102856,0.729823472,0.716551613,0.933735737,0
775,A,F,A,A,J,BI,A,F,H,E,HB,A,B,A,A,B,C,D,B,0.308292936,0.556751519,0.590923252,0.226536285,0.222116216,0.48972141,0.946343488,0.504702828,0.823144917,0.298963104,0.316851967,0
777,A,I,A,A,F,BI,E,Y,A,A,HK,A,A,A,A,B,D,B,B,0.547578832,0.596120814,0.571904381,0.277893566,0.797957449,0.557801518,0.543852895,0.524271758,0.577048773,0.592604793,0.474611139,0
780,B,G,A,C,K,BI,A,AH,Y,A,JW,A,A,A,B,D,D,C,B,0.895444491,0.78719918,0.774853889,0.906563345,0.725037067,0.619030611,0.339468138,0.857508744,0.630740851,0.841794356,0.962589241,0
782,A,L,O,A,F,AB,A,AH,AF,A,LW,B,A,A,A,B,B,D,B,0.314118568,0.411491043,0.427122406,0.256899339,0.240727811,0.132397528,0.935691276,0.258373806,0.366600221,0.556234398,0.427870143,1
787,A,I,A,A,F,AB,C,U,BC,A,GC,A,A,A,A,B,D,D,B,0.472610439,0.403172037,0.433271955,0.376136359,0.245078594,0.152192523,0.385841923,0.33139599,0.361498495,0.246614053,0.395476852,0
788,A,H,O,A,J,BI,A,E,K,A,JR,A,A,A,B,D,B,C,D,0.669154761,0.826844462,0.961149159,0.205718975,0.710775357,0.678876862,0.613578207,0.83816016,1.029093299,0.540379062,0.578822396,1
789,B,F,A,A,F,BI,A,AK,AW,A,DJ,A,A,A,A,D,A,D,B,0.231054014,0.247437916,0.708318124,0.581435716,0.369580999,0.360110471,0.708380701,0.393387386,0.373626538,0.362940835,0.478117383,0
790,A,F,C,A,E,BI,A,K,BJ,L,DJ,A,A,A,A,B,D,D,B,0.447901848,0.317544269,0.374006108,0.625049622,0.786116184,0.620058295,0.455368635,0.367722617,0.364151283,0.33293002,0.327749256,0
792,A,N,A,A,I,BI,C,AS,BD,A,MD,A,A,A,B,D,B,C,C,0.549981347,0.937861237,0.945021939,0.381593089,0.71854431,0.788766899,0.828906954,0.548642055,0.960757382,0.578641102,0.530133646,1
793,A,F,A,A,E,BI,G,AK,BM,A,DP,A,A,A,A,D,B,D,B,0.476519434,0.321615712,0.653226485,0.768220766,0.558216581,0.272800953,0.394766221,0.776141122,0.337927316,0.320357734,0.693904022,0
794,A,I,C,A,F,AB,A,U,BC,A,HX,A,A,A,B,B,D,D,B,0.495684872,0.397614257,0.424845425,0.259705442,0.243533656,0.279435234,0.5239478,0.351286413,0.345316442,0.258748037,0.483770909,0
795,A,I,C,A,F,AB,A,U,X,A,FN,A,A,A,B,B,D,D,B,0.281267999,0.231401125,0.447915902,0.29502197,0.233788276,0.261814661,0.934478084,0.194689244,0.349229371,0.38827218,0.310092568,0
798,A,F,G,B,G,BI,A,AS,AT,A,MD,A,A,A,A,B,D,D,B,0.719577746,0.59148772,0.622650981,0.58802468,0.734992844,0.738212869,0.588476583,0.525990409,0.769181365,0.341260442,0.529570718,0
799,B,N,A,A,E,BI,C,AW,X,A,CR,A,A,A,A,B,D,B,B,0.311868297,0.286194224,0.266243876,0.291473554,0.830354052,0.421055128,0.543716641,0.259520273,0.34797896,0.537651658,0.326831231,1
800,A,I,C,A,F,AB,A,AH,X,A,GS,A,A,A,A,B,D,D,B,0.470826479,0.465389595,0.417805077,0.318345532,0.224411993,0.276032041,0.534347368,0.405791764,0.353632882,0.260733345,0.400750927,0
801,A,I,A,A,F,BI,A,AH,H,C,HB,A,B,A,A,B,A,D,B,0.498163908,0.561488408,0.540936462,0.340801719,0.232177677,0.196122244,0.54990377,0.430770184,0.760130768,0.246165565,0.413487411,0
803,A,L,C,A,E,BI,C,AK,AE,A,DJ,A,A,A,A,B,D,D,B,0.506695528,0.3206505,0.338825195,0.280126091,0.288061308,0.555845564,0.545821383,0.350650792,0.378094742,0.303358983,0.452485765,0
804,B,A,A,A,F,BI,A,AV,AX,A,HK,A,A,A,A,B,D,D,B,0.364388995,0.398620036,0.424627584,0.248406231,0.288522318,0.681834964,0.814414587,0.371225553,0.319175897,0.270077313,0.326599429,0
805,A,K,A,A,D,AB,C,AW,BM,F,CK,A,B,A,B,B,D,D,B,0.279155808,0.256491961,0.201417086,0.354272323,0.42090792,0.739149913,0.629082926,0.197633204,0.285360218,0.353046197,0.315599206,0
806,B,I,A,B,E,BI,A,N,N,A,IE,A,A,A,B,B,D,D,B,0.714484379,0.426562039,0.488810981,0.670788746,0.596462423,0.131167459,0.246741361,0.719917688,0.390802555,0.303533646,0.517184414,0
808,A,H,C,A,E,AB,C,AK,X,A,DC,B,A,A,B,B,D,D,B,0.505418479,0.178690693,0.260516628,0.32035907,0.212211531,0.145419238,0.39114758,0.334445216,0.356940653,0.267783407,0.341554908,1
809,B,A,C,D,H,BI,A,P,BO,E,HK,A,A,A,A,B,D,D,B,0.347560437,0.715990322,0.706964527,0.235667464,0.805810316,0.108477468,0.683280693,0.57368406,0.758348908,0.302895847,0.507932403,0
810,B,I,A,A,F,BI,A,AQ,AX,A,HK,A,A,A,A,B,D,D,B,0.381859345,0.701237806,0.616875588,0.547289758,0.272944194,0.734481788,0.825045952,0.610644296,0.448516614,0.695470458,0.400977492,0
811,A,K,A,B,F,BI,A,G,AD,F,IT,A,B,A,B,D,D,B,B,0.898809297,0.452363347,0.783950907,0.633656391,0.407614392,0.551953581,0.20468085,0.892242435,0.635790225,0.784067057,0.933517286,0
812,A,I,Q,A,H,BI,A,AF,BD,A,HK,B,A,A,B,B,B,D,D,0.484468716,0.881191507,0.926542575,0.186268404,0.212863843,0.681339138,0.593828453,0.374076031,0.572184061,0.240367524,0.514105847,1
813,A,B,A,B,E,BI,E,AS,N,A,BL,A,A,A,B,B,D,D,B,0.933587813,0.485462246,0.64529419,0.682781099,0.626909864,0.42226477,0.190877357,0.707832757,0.508238235,0.395844676,0.691108867,0
814,B,I,U,B,D,AB,C,J,BM,A,DC,A,A,A,A,D,D,D,B,0.247608578,0.214265541,0.320155228,0.339271661,0.573486798,0.126026562,0.614459257,0.190745317,0.286468562,0.247229585,0.252714766,0
817,A,K,A,A,G,BI,A,AO,Y,A,HQ,A,A,A,B,D,B,C,C,0.674836123,0.754838288,0.812323363,0.820704455,0.678717296,0.798921457,0.761754226,0.76507399,0.654947298,0.781671959,0.6579518,1
819,B,F,G,B,K,BI,A,AS,K,A,MD,A,A,A,A,B,D,D,B,0.62479049,0.819769006,0.719702083,0.341356736,0.734551379,0.487777704,0.342672213,0.829433805,0.504239306,0.551885904,0.582036115,1
820,A,I,F,A,H,BI,A,AV,AX,A,HK,A,A,A,A,B,D,D,B,0.373438639,0.70295909,0.700201823,0.573213109,0.276023803,0.795819141,0.739111285,0.417527811,0.444683785,0.647769526,0.429194368,0
823,B,A,A,A,E,AB,C,J,Y,A,DF,A,A,A,A,B,D,D,B,0.241675955,0.14848838,0.266078777,0.680279224,0.391383862,0.735036467,0.477902389,0.23591971,0.278925811,0.283826609,0.336968544,0
824,A,G,M,A,D,AB,C,AH,K,A,HX,B,A,A,B,D,B,D,D,0.64562788,0.545899356,0.279722609,0.308289917,0.256222044,0.001739672,0.328975207,0.336371401,0.394198785,0.564931489,0.590915072,0
825,B,I,D,A,D,BI,A,AS,J,A,DF,A,A,A,A,B,D,D,B,0.495617678,0.220608704,0.248188983,0.378216164,0.724425468,0.487691012,0.182782641,0.3917619,0.39192601,0.360504232,0.53523899,0
826,A,O,N,B,E,N,A,AG,AM,I,CR,A,A,A,B,B,D,C,B,0.301031337,0.220087033,0.246074843,0.471710086,0.401288208,0.283010072,0.542527184,0.270804703,0.265164584,0.514825788,0.320372201,0
827,A,M,A,B,E,BI,A,N,M,A,DP,A,A,A,A,B,D,D,B,0.482170256,0.359483214,0.345470354,0.234884645,0.619833654,0.134701646,0.433968371,0.325515691,0.351165704,0.365726562,0.389184141,0
829,A,I,M,A,D,AB,C,AH,K,A,DC,B,A,A,B,D,B,B,D,0.371530442,0.478472186,0.298497126,0.254853249,0.239952985,0.354898475,0.033782492,0.357757144,0.359221168,0.275634946,0.402099256,1
830,A,M,A,A,E,BI,A,N,M,E,DP,A,A,A,B,B,D,D,B,0.455995475,0.339984148,0.298139439,0.328800008,0.6055337,0.489736427,0.581242504,0.356090332,0.378725969,0.361935931,0.387117969,0
831,A,I,A,A,H,BI,A,K,H,C,HK,A,A,A,B,D,B,C,C,0.482465505,0.801953748,0.710994094,0.347575516,0.674134408,0.80797218,0.768985567,0.526227952,0.86212929,0.558292786,0.500798712,1
832,B,H,C,B,E,BI,A,N,AF,A,IE,A,A,A,B,B,D,D,B,0.268759738,0.205556468,0.806254606,0.674985382,0.594617244,0.209273421,0.460018447,0.543937516,0.18090698,0.752041953,0.361205313,0
834,A,I,C,A,E,BI,C,AK,AX,A,CR,A,B,A,B,B,D,D,B,0.166225001,0.229357945,0.296986746,0.3996885,0.481860886,0.735660576,0.511652712,0.231987411,0.343640684,0.5012744,0.296253727,0
838,B,A,A,A,F,BI,A,E,AN,E,HV,A,A,A,A,B,D,D,B,0.423384678,0.78917522,0.694803539,0.629600864,0.794261183,0.554913759,0.434557036,0.840774415,0.731582904,0.928037617,0.518089293,0
839,A,F,A,A,F,BI,A,S,L,A,LO,A,A,A,B,D,D,C,B,0.872079919,0.752499205,0.725246953,0.866883524,0.719397442,0.55514336,0.261658086,0.713682523,0.776248092,0.974077704,0.95122962,1
841,A,I,A,A,H,BI,A,AN,AX,A,HK,A,A,A,A,B,D,D,B,0.41873898,0.630510593,0.565852856,0.344269365,0.212114196,0.425222352,0.582092948,0.416655246,0.578130338,0.705451516,0.519857796,0
842,B,A,A,B,E,BI,A,E,L,F,LN,A,A,A,A,B,D,D,B,0.950938508,0.751230699,0.829250377,0.784218817,0.792784998,0.554855485,0.233316897,0.951081813,0.604018439,0.838103684,0.951081272,0
844,B,I,A,A,E,BI,A,F,L,A,LN,A,A,A,A,B,D,D,B,0.933191861,0.715445153,0.81793549,0.826296274,0.810068116,0.116629802,0.210941385,0.90074813,0.677304287,0.764756958,0.954169131,0
845,A,K,G,B,G,BI,A,S,Y,A,HQ,A,A,A,B,B,B,B,B,0.851848038,0.714290868,0.688131527,0.862842804,0.672497308,0.555256471,0.782304811,0.738288086,0.71954278,0.358776336,0.643290601,0
846,B,H,A,B,E,BI,A,N,N,A,IB,A,A,A,B,B,D,D,B,0.933387333,0.473427113,0.521138742,0.64209224,0.597319069,0.26764731,0.233690073,0.724103963,0.464725482,0.306428383,0.935741416,0
847,A,F,Q,B,D,AB,C,AH,X,A,DC,B,A,A,B,D,B,D,B,0.449539146,0.303060717,0.305097129,0.326846961,0.246852142,0.357177343,0.37817942,0.376330756,0.36879688,0.308653332,0.412885449,0
848,A,I,A,A,E,BI,A,AK,BC,F,AA,A,A,A,B,B,D,D,B,0.417327404,0.424950897,0.497383987,0.585437091,0.460440458,0.357724344,0.208599451,0.640675271,0.393732627,0.317599008,0.550591509,0
849,A,K,A,A,E,BI,C,E,Y,I,DP,A,B,A,A,B,D,D,B,0.362314623,0.346933266,0.360873607,0.591440191,0.204662759,0.792792805,0.589258792,0.384606316,0.340404009,0.460954377,0.330200186,0
851,A,F,A,B,E,BI,A,N,S,A,GQ,A,A,A,B,B,D,D,B,0.651062569,0.587071621,0.632955661,0.654604134,0.61716246,0.158421078,0.128672462,0.727948761,0.49071061,0.396310839,0.65244789,0
853,A,F,C,A,E,BI,A,AM,BJ,A,DP,A,A,A,A,A,D,D,B,0.468660224,0.315649931,0.296184004,0.252877591,0.630027187,0.297695047,0.553461232,0.325247307,0.336494373,0.24469343,0.383693514,0
854,A,I,Q,A,I,BI,C,AH,H,A,HK,A,A,B,B,D,B,C,C,0.551034944,0.704243117,0.705414435,0.273167373,0.221670131,0.798941778,0.699768836,0.357148743,0.697282638,0.523318859,0.459466,1
855,A,L,G,A,K,BI,A,AS,K,A,MD,A,A,A,B,B,D,D,B,0.65360485,0.76293425,0.949030302,0.374986411,0.741361746,0.681203932,0.223558226,0.846215951,1.007771161,0.642849126,0.65774028,0
858,A,I,C,A,E,BI,A,AV,AE,A,DJ,A,A,A,A,B,D,D,B,0.298098952,0.29904552,0.300815494,0.33796977,0.292765851,0.298762414,0.412660953,0.360411979,0.351486468,0.271314799,0.346383311,0
860,B,I,A,A,E,AB,E,AA,AS,A,DF,A,A,A,A,B,D,D,B,0.351405134,0.338209427,0.426638146,0.571222606,0.345788072,0.0955819,0.585178367,0.273775678,0.378934708,0.460462813,0.429306795,0
866,B,I,G,A,D,AB,C,AH,BC,A,DC,A,A,A,B,D,D,D,B,0.355259348,0.32155983,0.311564231,0.32262696,0.258040594,0.094160868,0.382361722,0.437252796,0.274201541,0.362141877,0.401660789,1
867,A,L,G,C,G,BI,I,G,AE,A,HK,A,A,A,A,B,B,B,D,0.54962666,0.609073453,0.59899691,0.077757779,0.709815609,0.797695322,0.795680392,0.732222264,0.430979903,0.730542445,0.401383153,1
868,A,I,A,A,E,BI,A,E,BM,A,LM,A,A,A,B,B,D,D,B,0.225915295,0.200657642,0.212941036,0.307897058,0.833186907,0.555508726,0.406591972,0.312838919,0.299236989,0.388016932,0.33249319,0
